CASE ID,LicenseCount,AccountStatus,ChurnFlag,Activation Date Range,Tenure,Cancellation Date,ARR Category,Persona,QuickbooksComplete,BudgetCount,ActiveBudgetCount,StandardEstimateCount,ServicedEstimateCount,LeadPortalActiveCount,TimesheetCount,InvoiceCount,OnlinePaymentCountThisYear,OnlinePaymentValueThisYear,TimesheetPhotos Count
9324,5,Active,0,3/22/2018,95,,SMB,P2,1,10,6,1028,5,0,1817,0,0,0,0
9325,13,Active,0,2/28/2018,95,,MidMarket,P3,1,13,5,3756,9,104,5308,0,0,0,0
9335,7,Active,0,3/8/2018,95,,SMB,P2,1,16,1,1453,487,63,3006,0,0,0,2
9336,15,Active,0,3/15/2018,95,,MidMarket,P4,1,22,3,3727,0,0,14704,0,0,0,0
9340,4,Active,0,3/8/2018,95,,MidMarket,P3,1,33,5,1729,570,0,2,2,0,0,0
9357,28,Active,0,3/14/2018,95,,MidMarket,P3,1,9,1,13,12,69,19193,2,0,0,10371
9372,3,Active,0,3/19/2018,95,,SMB,P3,1,9,7,1274,555,190,250,0,0,0,9
9389,11,Active,0,3/1/2018,95,,MidMarket,P3,1,4,1,2188,3037,0,11791,10888,0,0,5
9395,88,Active,0,3/13/2018,95,,Enterprise,P4,1,9,3,178,13,6,54353,0,0,0,6321
9396,13,Active,0,3/16/2018,95,,MidMarket,P3,1,21,13,1013,1411,306,5955,941,1,5610.78,5166
9402,4,Active,0,2/25/2018,96,,SMB,P2,1,10,7,132,7,137,0,0,0,0,0
9404,4,Active,0,3/16/2018,95,,MidMarket,P3,1,12,4,468,16,0,1,0,0,0,0
9405,12,Active,0,3/16/2018,95,,MidMarket,P3,1,9,4,2508,4594,187,2026,5755,0,0,27
9429,35,Active,0,3/22/2018,95,,MidMarket,P3,1,17,4,1304,1770,720,24525,9550,1272,1445394.55,59610
9458,27,Active,0,3/23/2018,95,,MidMarket,P3,1,6,5,90,27,91,15613,0,0,0,3539
9470,15,Active,0,3/20/2018,95,,MidMarket,P3,1,16,14,789,2041,0,12236,10480,0,0,4196
9481,19,Active,0,2/27/2018,95,,MidMarket,P4,1,7,4,7896,6383,47,32730,14,0,0,297899
9482,31,Active,0,2/23/2018,96,,MidMarket,P3,1,12,5,2838,64,320,2564,5,0,0,420
9487,4,Active,0,#N/A,0,,SMB,P2,1,22,5,1154,1393,755,2093,4412,0,0,198
9493,18,Active,0,3/1/2018,95,,MidMarket,P2,1,10,8,2737,8,87,108,0,0,0,24
9495,3,Active,0,3/29/2018,94,,SMB,P2,1,6,4,4628,5,0,3292,0,0,0,0
9497,5,Active,0,3/22/2018,95,,SMB,P1,1,10,1,647,9,0,2529,0,0,0,0
9510,2,Active,0,3/31/2018,94,,SMB,G3,1,17,1,2474,19,0,1926,0,0,0,0
9520,4,Active,0,3/31/2018,94,,SMB,G2,1,31,18,1757,175,9,14393,4,0,0,1498
9535,3,Active,0,3/5/2018,95,,SMB,P3,1,7,2,1475,17,0,0,0,0,0,0
9539,51,Active,0,4/23/2018,94,,MidMarket,G3,1,11,2,5816,5252,2814,21425,19569,0,0,40454
9542,34,Active,0,4/10/2018,94,,MidMarket,P3,1,7,1,1775,103,179,24517,39547,0,0,3902
9553,2,Active,0,4/9/2018,94,,SMB,P1,1,10,3,621,7,0,0,0,0,0,0
9563,1,Active,0,#N/A,0,,SMB,P2,1,7,5,4,7,0,0,0,0,0,0
9573,6,Active,0,4/4/2018,94,,MidMarket,P3,1,4,1,413,2,0,34,1211,0,0,0
9578,50,Active,0,4/9/2018,94,,MidMarket,P2,1,5,1,4502,130,193,1445,0,0,0,2485
9596,6,Active,0,3/8/2019,83,,MidMarket,P2,1,17,5,1921,7,0,0,0,0,0,0
9612,2,Active,0,3/13/2018,95,,SMB,P1,1,7,3,521,7,0,10,0,0,0,0
9613,11,Active,0,4/11/2018,94,,MidMarket,P3,1,10,7,900,3654,224,10016,0,0,0,6582
9620,9,Active,0,4/13/2018,94,,MidMarket,P3,1,12,1,321,226,28,11389,3,0,0,2
9621,4,Active,0,3/27/2018,94,,SMB,P2,1,6,3,1894,6,176,4,0,0,0,0
9622,54,Active,0,3/15/2018,95,,MidMarket,P4,1,26,15,245,131,0,36601,373,0,0,470
9625,12,Active,0,3/15/2018,95,,MidMarket,P3,1,8,2,89,408,0,4134,1,0,0,60862
9644,10,Active,0,#N/A,0,,MidMarket,P2,1,7,1,176,1344,0,1624,3410,0,0,75
9653,32,Active,0,3/21/2018,95,,MidMarket,P3,1,10,4,378,1051,128,15937,18383,0,0,0
9660,10,Active,0,4/23/2018,94,,MidMarket,P3,1,10,1,377,80,0,9165,1,0,0,767
9661,4,Active,0,4/9/2018,94,,SMB,P3,1,9,1,307,373,24,3,0,0,0,0
9664,23,Active,0,4/9/2018,94,,MidMarket,G3,1,5,4,403,499,46,5697,2689,0,0,33195
9665,4,Active,0,#N/A,0,,SMB,G4,1,5,4,1,5,0,58367,0,0,0,637
9688,2,Active,0,#N/A,0,,SMB,P2,1,4,1,38,5,7,0,1,0,0,0
9728,38,Active,0,5/4/2018,93,,MidMarket,P3,1,9,3,5324,1905,733,12970,55,0,0,98101
9729,12,Active,0,4/27/2018,93,,MidMarket,P2,1,9,5,3972,311,28,4919,0,0,0,381
9737,7,Active,0,4/19/2018,94,,MidMarket,P3,1,57,6,3481,6193,1319,28038,0,0,0,100986
9757,1,Active,0,5/9/2018,93,,SMB,P2,1,16,12,372,662,0,5,0,0,0,0
9758,4,Active,0,4/11/2018,94,,SMB,P2,1,4,3,1218,945,2,8989,4624,0,0,0
9763,6,Active,0,5/1/2018,93,,SMB,P1,1,12,1,1608,94,220,6056,1245,0,0,7467
9776,2,Active,0,#N/A,0,,SMB,P1,1,6,5,1469,5,0,0,0,0,0,0
9795,23,Active,0,5/24/2018,93,,MidMarket,P3,1,10,2,2097,597,0,11347,0,0,0,145
9796,22,Active,0,4/24/2018,94,,MidMarket,P3,1,6,5,82,5,0,16798,301,0,0,23846
9798,1,Active,0,#N/A,0,,SMB,P1,1,11,1,477,1314,339,1358,1459,0,0,1626
9800,3,Active,0,#N/A,0,,SMB,P1,1,1,1,7,12,0,40,0,0,0,0
9805,46,Active,0,6/18/2018,92,,MidMarket,P3,1,37,6,1343,637,758,10108,3734,711,964277.32,892
9806,17,Active,0,5/24/2018,93,,MidMarket,P3,1,12,7,471,1311,195,6631,2235,0,0,272
9812,33,Active,0,5/4/2018,93,,MidMarket,P3,1,9,9,5277,1663,1246,25707,18083,0,0,2712
9820,5,Active,0,#N/A,0,,MidMarket,P3,1,7,4,3,9,6,479,0,0,0,308
9865,42,Active,0,6/14/2018,92,,Enterprise,P3,1,13,6,1888,4078,149,37447,14615,0,0,6376
9867,1,Active,0,#N/A,0,,SMB,P4,1,10,3,5792,1410,3,773,1,0,0,235
9882,5,Active,0,#N/A,0,,MidMarket,P1,1,8,2,318,689,94,2087,3781,0,0,1707
9883,2,Active,0,#N/A,0,,SMB,P2,1,9,2,49,577,55,5,3,0,0,1
9908,4,Active,0,#N/A,0,,SMB,P2,1,17,2,1411,472,151,8044,2479,0,0,2549
9927,10,Active,0,9/27/2018,88,,MidMarket,P3,1,10,6,2829,1579,0,1405,3,0,0,431
9928,2,Active,0,#N/A,0,,SMB,P4,1,22,6,4911,562,84,3539,7,0,0,3256
9946,21,Active,0,6/14/2018,92,,MidMarket,G4,1,24,4,12859,465,2246,5684,15,0,0,686
9963,2,Active,0,#N/A,0,,SMB,P2,1,5,2,23,242,0,1,3,0,0,0
9973,14,Active,0,#N/A,0,,MidMarket,P2,1,9,1,2761,1925,1095,4697,8140,0,0,19764
9974,8,Active,0,#N/A,0,,MidMarket,P2,1,10,1,1409,349,0,2139,4638,0,0,2935
9976,3,Active,0,#N/A,0,,SMB,P1,1,10,1,202,860,259,751,5634,0,0,6263
9977,11,Active,0,8/9/2018,90,,MidMarket,P3,1,10,2,2036,16,209,5990,23,0,0,35232
9979,1,Active,0,8/7/2018,90,,SMB,P1,1,6,3,396,9,0,1,0,0,0,0
10034,4,Active,0,8/15/2018,90,,MidMarket,P3,1,17,9,2186,62,0,1,0,0,0,0
10039,3,Active,0,7/15/2018,91,,SMB,P1,1,5,1,377,9,3,1304,0,0,0,0
10041,15,Active,0,7/24/2018,91,,MidMarket,P2,1,5,4,443,2120,76,8050,15,0,0,7238
10046,3,Active,0,#N/A,0,,SMB,P1,1,11,1,148,1237,197,1649,2765,0,0,550
10049,16,Active,0,8/30/2018,89,,SMB,P3,1,22,19,747,301,74,9987,137,0,0,632
10056,6,Active,0,9/18/2018,89,,SMB,P2,1,14,4,332,1855,875,4690,3078,0,0,14124
10064,41,Active,0,8/8/2018,90,,MidMarket,P3,1,8,2,1990,73,84,4833,1560,0,0,1525
10066,28,Active,0,9/13/2018,89,,MidMarket,P3,1,12,2,2755,2771,0,14494,20058,0,0,280
10067,63,Active,0,11/24/2018,87,,MidMarket,P3,1,11,1,2342,478,70,21873,7346,0,0,205269
10068,6,Active,0,10/29/2018,87,,SMB,P3,1,14,1,2389,27,0,149,0,0,0,0
10071,3,Active,0,#N/A,0,,SMB,P1,1,5,4,4,5,1,2,3,0,0,0
10073,5,Active,0,10/2/2018,88,,SMB,P4,1,19,2,441,27,0,6458,515,0,0,413
10074,4,Active,0,8/27/2018,89,,MidMarket,P2,1,13,7,878,5,0,609,0,0,0,47
10083,9,Active,0,#N/A,0,,MidMarket,P1,1,5,4,1,5,0,1300,0,0,0,1
10092,4,Active,0,#N/A,0,,SMB,G1,1,3,1,10,300,9,11,1092,0,0,57
10098,4,Active,0,9/7/2018,89,,MidMarket,P3,1,5,4,1138,5,0,0,0,0,0,0
10100,11,Active,0,9/10/2018,89,,MidMarket,P2,1,10,3,541,0,19,11309,3878,0,0,35
10102,24,Active,0,9/6/2018,89,,MidMarket,P3,1,18,11,1812,742,254,10583,2,0,0,196
10109,6,Active,0,10/5/2018,88,,MidMarket,P3,1,16,10,4051,47,0,0,0,0,0,0
10165,10,Active,0,9/28/2018,88,,MidMarket,P2,1,3,1,1289,785,535,3351,4344,0,0,147
10205,16,Active,0,#N/A,0,,MidMarket,P3,1,16,3,1744,247,342,7759,3,0,0,165
10209,28,Active,0,9/7/2018,89,,MidMarket,P3,1,11,1,9336,208,242,7821,568,0,0,50
10227,23,Active,0,10/12/2018,88,,MidMarket,P3,1,5,1,2889,437,60,19737,176,0,0,2344
10232,45,Active,0,9/12/2018,89,,MidMarket,P3,1,31,1,3770,4546,96,21529,15235,0,0,9334
10237,9,Active,0,12/10/2018,86,,MidMarket,P2,1,7,2,931,264,0,6442,0,0,0,16
10244,12,Active,0,#N/A,0,,MidMarket,P1,1,13,9,925,1066,521,2820,2541,0,0,1718
10257,5,Active,0,11/12/2018,87,,SMB,P3,1,9,1,1730,8,0,0,0,0,0,0
10258,3,Active,0,10/16/2018,88,,MidMarket,P3,1,36,19,13006,1801,3922,18725,5786,446,1606152.63,37335
10264,6,Active,0,11/2/2018,87,,MidMarket,P4,1,14,3,3822,1658,613,3,0,0,0,0
10267,14,Active,0,10/17/2018,88,,SMB,P3,1,21,6,819,139,0,16767,5249,0,0,4050
10268,14,Active,0,10/16/2018,88,,MidMarket,P2,1,10,2,1162,172,60,8148,742,0,0,9331
10271,6,Active,0,9/25/2018,89,,MidMarket,P4,1,11,7,8146,4223,302,39466,28022,0,0,143622
10273,19,Active,0,9/20/2018,89,,SMB,P2,1,11,1,4001,708,0,1375,65,0,0,1221
10319,19,Active,0,#N/A,0,,MidMarket,P3,1,13,2,2059,2332,531,9145,5912,0,0,1184
10330,10,Active,0,10/24/2018,88,,MidMarket,P2,1,9,2,3970,465,978,6518,639,95,439086.41,4
10347,4,Active,0,12/11/2018,86,,SMB,P2,1,8,4,172,88,0,4014,1,0,0,687
10348,10,Active,0,11/9/2018,87,,MidMarket,P2,1,15,2,2028,669,456,9112,9,0,0,2341
10349,55,Active,0,10/13/2018,88,,Enterprise,G4,1,13,4,687,94,84,37286,1,0,0,439240
10378,3,Active,0,#N/A,0,,SMB,P1,1,15,1,1080,1275,304,1886,5320,0,0,394
10382,13,Active,0,2/4/2020,72,,MidMarket,P2,1,9,2,824,793,945,908,3227,505,354510.66,12486
10389,7,Active,0,10/16/2018,88,,MidMarket,G4,1,4,1,29,274,0,19980,3774,0,0,221903
10417,2,Active,0,10/19/2018,88,,SMB,P3,1,11,8,2390,3471,1,17086,0,0,0,1281
10421,3,Active,0,11/19/2018,87,,SMB,P2,1,13,11,208,676,0,5247,2,0,0,79695
10447,1,Active,0,11/25/2018,87,,SMB,P3,1,13,1,3511,99,0,1002,0,0,0,17
10448,126,Active,0,11/23/2018,87,,Enterprise,P4,1,12,7,3351,7391,694,81511,95008,0,0,3844
10452,65,Active,0,10/23/2018,88,,Enterprise,P4,1,30,5,3854,3481,147,25309,30,0,0,9358
10478,10,Active,0,11/24/2018,87,,MidMarket,P2,1,12,2,1214,81,57,2907,337,0,0,860
10479,49,Active,0,11/12/2018,87,,MidMarket,P4,1,7,6,1,592,0,19664,28,0,0,23
10503,51,Active,0,10/28/2018,87,,MidMarket,P3,1,17,1,2107,2318,119,17583,8302,0,0,98782
10508,5,Active,0,2/1/2019,84,,MidMarket,P2,1,9,1,783,25,311,1601,2,0,0,1
10518,48,Active,0,10/30/2018,87,,Enterprise,P4,1,12,7,19998,9,12,21253,0,0,0,1313
10526,1,Active,0,0,1513,,SMB,P1,1,7,5,357,5,0,1,7,0,0,0
10528,11,Active,0,1/29/2019,84,,MidMarket,P2,1,18,1,1200,1605,230,620,6091,0,0,554
10534,34,Active,0,10/31/2018,87,,MidMarket,P3,1,5,3,1742,1608,126,14776,5420,0,0,1491
10540,12,Active,0,11/26/2018,86,,MidMarket,P4,1,11,6,2579,1997,106,565,1218,0,0,6
10544,17,Active,0,1/15/2019,85,,MidMarket,P2,1,12,2,775,831,4,7740,0,0,0,952
10550,17,Active,0,11/24/2018,87,,MidMarket,P3,1,15,2,4387,1894,343,7944,191,0,0,1
10553,213,Active,0,11/21/2018,87,,Enterprise,P4,1,9,8,133,158,13,104959,3920,0,0,4025
10601,3,Active,0,#N/A,0,,SMB,P1,1,10,2,59,359,46,1276,0,0,0,0
10610,34,Active,0,11/6/2018,87,,MidMarket,P4,1,13,3,852,451,56,6504,11289,0,0,6945
10615,101,Active,0,11/7/2018,87,,Enterprise,P4,1,7,5,3814,11,0,50260,1114,0,0,47121
10627,4,Active,0,1/14/2019,85,,SMB,P2,1,16,1,1147,883,359,6203,56,0,0,0
10672,25,Active,0,#N/A,0,,Enterprise,P2,1,20,6,4198,2905,1258,6378,11730,0,0,22002
10683,8,Active,0,#N/A,0,,MidMarket,P2,1,10,2,1211,690,9,3065,2673,0,0,334
10737,9,Active,0,#N/A,0,,MidMarket,P3,1,9,2,356,308,0,5011,0,0,0,0
10753,4,Active,0,11/21/2018,87,,MidMarket,P3,1,11,1,3532,389,0,1993,0,0,0,4065
10755,1,Active,0,#N/A,0,,SMB,P3,1,1,1,3,0,0,0,0,0,0,0
10758,6,Active,0,4/12/2019,82,,SMB,P2,1,11,3,264,12,8,9,265,0,0,0
10785,17,Active,0,11/25/2018,87,,MidMarket,P4,1,18,9,10801,403,329,532,5,0,0,6
10795,8,Active,0,#N/A,0,,MidMarket,P2,1,16,2,25,1942,14,4049,0,0,0,0
10796,10,Active,0,11/24/2018,87,,MidMarket,P3,1,9,1,2177,1018,141,4066,2056,0,0,304
10804,5,Active,0,4/5/2019,82,,SMB,G3,1,12,5,2066,19,28,96,0,0,0,0
10836,18,Active,0,11/29/2018,86,,MidMarket,P3,1,9,2,119,175,433,11125,2216,0,0,777
10838,8,Active,0,2/1/2019,84,,SMB,P2,1,7,5,8,14,5,4865,1,0,0,337
10840,6,Active,0,12/13/2018,86,,SMB,P1,1,11,10,451,6,13,1869,14,0,0,5
10847,2,Active,0,1/13/2019,85,,SMB,P2,1,14,1,3122,2976,0,0,0,0,0,0
10851,11,Active,0,11/29/2018,86,,MidMarket,P2,1,5,1,876,657,0,2191,648,0,0,490
10861,31,Active,0,11/28/2018,86,,MidMarket,P3,1,24,2,4328,3994,147,15339,23210,0,0,7107
10864,5,Active,0,11/28/2018,86,,SMB,P2,1,3,1,2037,13,47,2889,744,0,0,0
10865,4,Active,0,11/30/2018,86,,SMB,P3,1,8,1,1218,10,0,1,5,0,0,0
10868,9,Active,0,11/28/2018,86,,MidMarket,P2,1,6,5,3,5,0,5244,9735,0,0,6
10875,8,Active,0,1/5/2021,61,,MidMarket,P2,1,10,3,1001,728,793,3117,5875,0,0,144
10878,5,Active,0,#N/A,0,,MidMarket,P3,1,6,1,75,7,23,3,11,0,0,0
10881,3,Active,0,11/29/2018,86,,MidMarket,P1,1,14,3,1629,15,15,2938,0,0,0,0
10928,10,Active,0,3/7/2021,59,,MidMarket,P2,1,12,3,412,1053,514,1753,3232,0,0,4837
10929,6,Active,0,0,1513,,MidMarket,P2,1,13,12,766,5,0,1983,0,0,0,0
10938,23,Active,0,1/4/2019,85,,MidMarket,P4,1,5,4,1140,1127,305,16274,1,0,0,5402
10948,30,Active,0,12/4/2018,86,,MidMarket,G3,1,10,1,1633,331,107,928,0,0,0,6481
10952,1,Active,0,#N/A,0,,SMB,G3,1,7,6,256,329,0,4,0,0,0,0
10954,8,Active,0,2/7/2019,84,,MidMarket,P2,1,11,9,946,175,11,2948,116,0,0,213
10971,2,Active,0,4/14/2020,70,,SMB,P3,1,2,1,2304,111,4,1,0,0,0,0
10979,20,Active,0,#N/A,0,,MidMarket,P4,1,12,10,1355,7,439,9721,1,0,0,87
11014,1,Active,0,#N/A,0,,SMB,P1,1,2,2,23,3,2,0,2,0,0,0
11040,17,Active,0,2/19/2019,84,,MidMarket,P3,1,5,4,2616,1,0,10719,637,0,0,1260
11043,4,Active,0,#N/A,0,,SMB,P1,1,12,9,899,7,9,4,5,0,0,0
11049,33,Active,0,1/2/2019,85,,MidMarket,P3,1,13,12,5291,3604,2283,15104,16380,0,0,6876
11067,18,Active,0,1/15/2019,85,,SMB,P3,1,9,2,3465,37,164,10487,0,0,0,199
11071,1,Active,0,1/3/2019,85,,SMB,P3,1,14,9,4088,6958,10,26956,9157,0,0,117
11074,5,Active,0,12/29/2020,61,,SMB,P2,1,22,9,264,750,132,1860,1662,0,0,40
11079,4,Active,0,1/13/2019,85,,SMB,P1,1,24,7,195,88,0,2683,115,0,0,40
11088,3,Active,0,3/5/2020,71,,MidMarket,P2,1,8,4,484,3,0,7,2,0,0,0
11090,31,Active,0,6/13/2022,44,,MidMarket,P3,1,10,2,418,316,127,8459,711,0,0,13295
11098,14,Active,0,4/10/2019,82,,MidMarket,P2,1,13,4,816,116,0,3537,0,0,0,366
11105,8,Active,0,1/31/2020,72,,SMB,P2,1,13,10,1679,791,1082,530,1472,533,513836.66,19
11122,3,Active,0,12/20/2018,86,,MidMarket,G3,1,4,1,638,119,6,0,0,0,0,0
11123,17,Active,0,1/23/2019,85,,SMB,P3,1,5,5,0,172,0,4237,3492,0,0,14
11125,2,Active,0,#N/A,0,,SMB,P2,1,11,8,708,7,242,5,0,0,0,0
11127,1,Active,0,1/16/2019,85,,SMB,P2,1,4,1,576,583,0,0,0,0,0,0
11135,62,Active,0,1/4/2019,85,,SMB,P4,1,27,2,2480,1563,246,18908,10106,286,220512.75,3154
11143,14,Active,0,1/3/2019,85,,MidMarket,P2,1,17,14,940,1082,386,8262,3739,0,0,16981
11145,5,Active,0,1/4/2019,85,,SMB,P2,1,8,7,2752,2655,49,3079,1869,0,0,64
11152,11,Active,0,11/6/2023,27,,MidMarket,P2,1,14,2,966,351,327,1637,266,0,0,391
11169,21,Active,0,1/3/2019,85,,MidMarket,P3,1,7,2,372,1833,1482,1628,5588,668,262792.49,127
11170,22,Active,0,1/3/2019,85,,MidMarket,P3,1,13,10,270,2992,941,17744,14786,0,0,5572
11172,2,Active,0,1/4/2019,85,,MidMarket,P2,1,6,5,336,7,0,1233,1,0,0,290
11173,10,Active,0,11/22/2019,75,,MidMarket,P2,1,12,2,722,141,13,2972,169,0,0,2693
11194,6,Active,0,6/26/2020,67,,MidMarket,P3,1,12,8,804,11,57,693,59,0,0,1075
11202,3,Active,0,12/31/2018,85,,SMB,P3,1,13,1,500,250,17,0,0,0,0,0
11208,16,Active,0,1/17/2019,85,,MidMarket,P3,1,9,6,617,54,60,20490,0,0,0,36
11209,32,Active,0,1/1/2019,85,,MidMarket,P3,1,15,3,1127,930,475,17649,12973,413,1814892.96,90890
11222,14,Active,0,1/2/2019,85,,SMB,P2,1,31,13,1821,457,295,1820,2,0,0,6233
11224,2,Active,0,12/18/2019,74,,SMB,P2,1,18,15,595,4,259,17,307,0,0,0
11229,19,Active,0,11/1/2019,75,,MidMarket,P3,1,8,7,3,10,0,6620,4,0,0,1228
11239,31,Active,0,1/3/2019,85,,MidMarket,P3,1,8,2,1634,1789,616,1164,5426,292,427110.92,9112
11245,1,Active,0,4/2/2019,82,,SMB,P1,1,26,15,344,37,0,0,0,0,0,0
11253,7,Active,0,3/26/2019,82,,SMB,P3,1,12,8,2288,8,675,1442,4,0,0,0
11269,19,Active,0,12/13/2019,74,,MidMarket,P3,1,9,2,1001,1075,779,9862,11631,0,0,8326
11272,18,Active,0,1/4/2019,85,,MidMarket,G3,1,7,4,1239,560,71,1641,685,0,0,2149
11273,110,Active,0,9/23/2019,77,,Enterprise,P4,1,8,4,2444,4822,704,28564,25719,0,0,20611
11278,25,Active,0,1/4/2019,85,,MidMarket,P3,1,11,7,2996,4,723,10809,0,0,0,3
11294,3,Active,0,1/21/2019,85,,SMB,P2,1,16,9,359,0,27,1,189,0,0,0
11302,1,Active,0,1/7/2019,85,,SMB,P1,1,4,2,170,1,0,0,0,0,0,0
11303,12,Active,0,3/8/2019,83,,SMB,P2,1,17,3,1264,40,279,6828,146,0,0,144
11341,5,Active,0,1/9/2019,85,,SMB,P1,1,10,1,502,6,87,3008,0,0,0,16
11347,18,Active,0,1/9/2019,85,,MidMarket,P3,1,12,2,711,616,8,14426,6584,0,0,28262
11349,2,Active,0,4/30/2020,69,,SMB,P1,1,4,2,212,0,0,8,0,0,0,0
11366,3,Active,0,6/29/2020,67,,SMB,P3,1,4,1,101,7,0,0,0,0,0,0
11369,1,Active,0,#N/A,0,,SMB,G3,1,7,6,171,179,41,6780,8948,0,0,3147
11370,53,Active,0,1/10/2019,85,,Enterprise,P3,1,7,1,1773,10,61,26819,93,0,0,41880
11372,19,Active,0,2/20/2019,84,,MidMarket,P3,1,12,4,829,1672,183,2719,2198,186,224769.08,217
11373,17,Active,0,3/22/2019,83,,MidMarket,P3,1,17,5,1792,887,170,4197,79,0,0,2539
11388,51,Active,0,1/11/2019,85,,SMB,P4,1,17,8,2184,4289,1423,18101,9453,0,0,662
11397,12,Active,0,2/6/2019,84,,SMB,P2,1,22,2,1940,2317,40,4414,868,0,0,10821
11400,15,Active,0,2/2/2019,84,,SMB,P2,1,25,2,673,3446,341,8217,2,0,0,224379
11413,9,Active,0,1/22/2019,85,,MidMarket,P3,1,13,1,1232,835,0,6284,578,0,0,377
11419,1,Active,0,2/5/2020,72,,SMB,P2,1,6,2,624,5,0,3,0,0,0,0
11428,9,Active,0,2/25/2022,48,,SMB,P2,1,5,2,303,10,198,807,153,0,0,0
11435,4,Active,0,1/29/2019,84,,SMB,P3,1,9,1,5106,1607,141,1139,1108,0,0,4
11445,5,Active,0,#N/A,0,,MidMarket,P3,1,3,1,4,5,0,0,0,0,0,0
11450,51,Active,0,1/23/2019,85,,Enterprise,G4,1,11,5,2601,1092,0,20569,12934,0,0,417
11455,6,Active,0,11/10/2019,75,,SMB,G3,1,15,12,533,1834,385,1140,121,0,0,1214
11461,45,Active,0,1/16/2019,85,,Enterprise,P4,1,24,5,3715,16,854,9132,823,0,0,247
11464,11,Active,0,3/13/2019,83,,SMB,P2,1,7,1,658,0,159,4638,360,0,0,5
11465,11,Active,0,1/30/2019,84,,SMB,P3,1,8,7,1220,614,0,1532,0,0,0,0
11503,7,Active,0,#N/A,0,,MidMarket,P1,1,6,2,698,417,359,792,1425,0,0,254
11504,2,Active,0,#N/A,0,,SMB,P1,1,4,1,36,932,49,270,1080,0,0,109
11512,6,Active,0,3/6/2019,83,,SMB,P2,1,7,4,6077,747,67,10,7,0,0,1
11513,2,Active,0,#N/A,0,,SMB,P1,1,3,1,3,0,1,0,0,0,0,0
11518,6,Active,0,1/19/2019,85,,MidMarket,P3,1,13,6,4641,742,0,2220,1,0,0,13289
11534,25,Active,0,1/21/2019,85,,MidMarket,P3,1,13,3,913,1322,275,17061,7431,0,0,8392
11537,3,Active,0,3/13/2019,83,,SMB,P3,1,10,1,238,51,21,16,107,0,0,11
11538,55,Active,0,1/31/2019,84,,Enterprise,P4,1,8,1,1693,1132,603,9990,3852,0,0,707
11539,1,Active,0,3/5/2019,83,,SMB,P2,1,13,1,1079,7,0,73,2,0,0,0
11543,34,Active,0,1/21/2019,85,,Enterprise,P3,1,16,2,2298,596,43,11381,937,0,0,988
11549,1,Active,0,8/19/2019,78,,SMB,P2,1,11,1,970,682,185,8,0,0,0,0
11559,33,Active,0,1/23/2019,85,,MidMarket,G3,1,8,1,2670,157,149,11843,567,0,0,45
11569,4,Active,0,12/3/2020,62,,SMB,P2,1,12,1,698,157,505,2645,617,0,0,8
11604,1,Active,0,#N/A,0,,SMB,P2,1,3,3,57,2,0,0,0,0,0,0
11624,8,Active,0,2/11/2019,84,,SMB,P2,1,10,1,762,576,0,3013,0,0,0,0
11625,22,Active,0,7/26/2023,30,,MidMarket,P3,1,5,1,311,1616,1961,1730,3482,0,0,3126
11628,2,Active,0,3/18/2019,83,,SMB,P2,1,17,1,340,5,15,3,0,0,0,0
11639,14,Active,0,2/7/2019,84,,MidMarket,P3,1,20,2,901,424,86,11766,2286,1,2587.5,1096
11645,3,Active,0,1/25/2019,85,,SMB,P2,1,16,2,4987,19,368,790,749,139,136619.08,0
11646,3,Active,0,2/27/2019,83,,SMB,P3,1,9,8,463,198,0,80,2,0,0,2
11649,1,Active,0,2/18/2019,84,,SMB,P1,1,13,8,461,12,0,7,0,0,0,0
11656,19,Active,0,2/2/2019,84,,MidMarket,P3,1,5,1,1800,183,38,12014,1,0,0,0
11669,2,Active,0,11/25/2022,39,,SMB,P2,1,12,1,542,415,294,1,2,0,0,0
11703,33,Active,0,3/10/2019,83,,SMB,P3,1,19,2,1133,1348,41,11019,2819,0,0,5215
11712,1,Active,0,12/11/2019,74,,SMB,P3,1,7,1,1,1,0,0,0,0,0,0
11715,2,Active,0,#N/A,0,,SMB,P1,1,16,15,755,31,19,2975,1,0,0,73
11731,8,Active,0,1/31/2019,84,,SMB,G3,1,12,2,6524,1,788,4485,2,0,0,838
11733,1,Active,0,#N/A,0,,SMB,P1,1,8,7,163,8,100,179,12,0,0,0
11738,19,Active,0,2/11/2019,84,,MidMarket,P3,1,11,1,7838,206,1642,20536,31760,0,0,790
11749,8,Active,0,12/30/2020,61,,MidMarket,P2,1,12,10,836,2333,1444,1992,7975,1643,511490.54,35308
11775,7,Active,0,2/5/2019,84,,MidMarket,P2,1,12,11,2399,1071,340,2684,4539,448,609151.71,38533
11782,1,Active,0,#N/A,0,,SMB,P1,1,6,2,103,5,24,0,2,0,0,0
11797,1,Active,0,#N/A,0,,SMB,P1,1,10,2,176,3,0,0,0,0,0,0
11828,1,Active,0,#N/A,0,,SMB,P1,1,6,2,197,73,149,673,738,0,0,14
11863,2,Active,0,3/21/2019,83,,SMB,P2,1,4,2,1115,39,0,33,0,0,0,0
11869,1,Active,0,2/8/2019,84,,SMB,P1,1,5,2,217,5,0,0,0,0,0,0
11885,5,Active,0,2/8/2019,84,,SMB,P2,1,8,1,95,4,3,34,0,0,0,0
